cohort,species_pair,n_total_pairs,n_hgt_pairs,hgt_rate,phylo_dist,trait_value
Dutch,334_1-334_3,37,1,0.02702702702702703,0.0280217559999997,0
Dutch,334_1-335_1,1656,66,0.03985507246376811,0.053550731,0
Dutch,334_1-34_1,35,0,0.0,1.804057708,1
Dutch,334_1-36_1,43,0,0.0,1.916025846,1
Dutch,334_1-37_1,40,0,0.0,1.909562259,1
Dutch,334_1-38_1,1,0,0.0,1.895453367,1
Dutch,334_1-39_2,12,0,0.0,1.9034069150000004,1
Dutch,334_1-39_5,123,0,0.0,1.908169912,1
Dutch,334_1-42_1,10,0,0.0,1.899661837,1
Dutch,334_1-42_2,154,0,0.0,1.898869558,1
Dutch,334_1-43_1,64,0,0.0,1.905458568,1
Dutch,334_1-44_1,136,0,0.0,1.910530706,1
Dutch,334_1-44_3,178,0,0.0,1.911241146,1
Dutch,334_1-44_4,1,0,0.0,1.919802872,1
Dutch,334_1-44_5,5,0,0.0,1.913624887,1
Dutch,334_1-45_1,1544,0,0.0,1.990707459,1
Dutch,334_1-46_1,218,0,0.0,1.859330835,1
Dutch,334_1-48_2,617,0,0.0,1.921552835,1
Dutch,334_1-50_1,27,0,0.0,1.916515752,1
Dutch,334_1-51_1,6,0,0.0,1.919093982,1
Dutch,334_1-52_1,11,0,0.0,1.9236288230000005,1
Dutch,334_1-66_3,115,11,0.09565217391304348,1.5400972280000005,1
Dutch,334_1-66_4,4,0,0.0,1.534536806,1
Dutch,334_1-66_5,1057,0,0.0,1.533055012,1
Dutch,334_1-69_1,10,0,0.0,1.530206968,1
Dutch,334_1-76_2,8,0,0.0,1.529428848,1
Dutch,334_1-87_1,4,0,0.0,1.6527794049999998,0
Dutch,334_1-90_1,110,0,0.0,1.7991218309999997,0
Dutch,334_1-92_1,21,0,0.0,1.862238697,0
Dutch,334_2-45_1,2,0,0.0,1.995133043,1
Dutch,334_2-48_2,4,0,0.0,1.925978419,1
Dutch,334_2-66_5,2,0,0.0,1.5374805959999998,1
Dutch,334_3-335_1,2052,59,0.028752436647173488,0.0606970949999996,0
Dutch,334_3-36_1,10,0,0.0,1.9231722099999995,1
Dutch,334_3-37_1,20,0,0.0,1.916708623,1
Dutch,334_3-38_1,1,0,0.0,1.902599731,1
Dutch,334_3-39_2,24,0,0.0,1.910553279,1
Dutch,334_3-39_3,4,0,0.0,1.916760393,1
Dutch,334_3-39_5,37,0,0.0,1.915316276,1
Dutch,334_3-40_1,1,0,0.0,1.912127164,1
Dutch,334_3-42_1,2,0,0.0,1.906808201,1
Dutch,334_3-42_2,41,0,0.0,1.906015922,1
Dutch,334_3-43_1,40,0,0.0,1.912604932,1
Dutch,334_3-44_1,35,0,0.0,1.91767707,1
Dutch,334_3-44_3,63,0,0.0,1.91838751,1
Dutch,334_3-44_5,4,0,0.0,1.9207712509999997,1
Dutch,334_3-45_1,387,0,0.0,1.997853823,1
Dutch,334_3-46_1,146,0,0.0,1.866477199,1
Dutch,334_3-47_2,2,0,0.0,1.870886714,1
Dutch,334_3-48_2,242,0,0.0,1.928699199,1
Dutch,334_3-4_1,2,0,0.0,1.809033945,1
Dutch,334_3-4_3,1,0,0.0,1.809951851,1
Dutch,334_3-50_1,11,0,0.0,1.923662116,1
Dutch,334_3-51_1,3,0,0.0,1.926240346,1
Dutch,334_3-52_1,14,0,0.0,1.930775187,1
Dutch,334_3-62_1,5,0,0.0,1.5187886210000003,1
Dutch,334_3-66_4,12,0,0.0,1.54168317,1
Dutch,334_3-66_5,1051,0,0.0,1.540201376,1
Dutch,334_3-69_3,8,0,0.0,1.5388580179999998,1
Dutch,334_3-71_1,4,0,0.0,1.549269959,1
Dutch,334_3-78_3,4,0,0.0,1.5258987060000002,1
Dutch,334_3-87_1,8,0,0.0,1.6599257689999998,0
Dutch,334_3-8_1,3,0,0.0,1.7058318469999996,1
Dutch,334_3-90_1,9,0,0.0,1.8062681949999992,0
Dutch,334_3-92_1,7,0,0.0,1.869385061,0
Dutch,334_3-9_1,5,0,0.0,1.7038422059999998,1
Dutch,334_3-9_2,1,0,0.0,1.7011107409999997,1
Dutch,335_1-34_1,154,0,0.0,1.8012612109999997,1
Dutch,335_1-36_1,230,0,0.0,1.913229349,1
Dutch,335_1-37_1,299,0,0.0,1.906765762,1
Dutch,335_1-38_1,44,0,0.0,1.89265687,1
Dutch,335_1-39_2,338,0,0.0,1.900610418,1
Dutch,335_1-39_3,34,0,0.0,1.906817532,1
Dutch,335_1-39_5,1280,0,0.0,1.9053734149999997,1
Dutch,335_1-40_1,53,0,0.0,1.902184303,1
Dutch,335_1-41_1,47,0,0.0,1.909906104,1
Dutch,335_1-42_1,62,0,0.0,1.8968653399999995,1
Dutch,335_1-42_2,1676,0,0.0,1.896073061,1
Dutch,335_1-43_1,1278,0,0.0,1.902662071,1
Dutch,335_1-44_1,2443,0,0.0,1.907734209,1
Dutch,335_1-44_3,2522,0,0.0,1.9084446489999995,1
Dutch,335_1-44_4,29,0,0.0,1.9170063749999997,1
Dutch,335_1-44_5,51,0,0.0,1.91082839,1
Dutch,335_1-45_1,25698,0,0.0,1.987910962,1
Dutch,335_1-46_1,5103,1,0.0001959631589261219,1.856534338,1
Dutch,335_1-47_2,221,0,0.0,1.860943853,1
Dutch,335_1-48_2,8335,5,0.0005998800239952009,1.9187563379999997,1
Dutch,335_1-4_1,10,0,0.0,1.7990910839999998,1
Dutch,335_1-4_3,174,0,0.0,1.80000899,1
Dutch,335_1-50_1,517,0,0.0,1.913719255,1
Dutch,335_1-51_1,264,0,0.0,1.916297485,1
Dutch,335_1-52_1,226,0,0.0,1.920832326,1
Dutch,335_1-62_1,2,0,0.0,1.50884576,1
Dutch,335_1-66_2,4,0,0.0,1.532149535,1
Dutch,335_1-66_3,411,0,0.0,1.537300731,1
Dutch,335_1-66_4,261,0,0.0,1.5317403089999997,1
Dutch,335_1-66_5,19626,95,0.004840517680627739,1.5302585149999997,1
Dutch,335_1-69_1,63,0,0.0,1.5274104709999998,1
Dutch,335_1-69_2,19,0,0.0,1.527162555,1
Dutch,335_1-69_3,26,0,0.0,1.528915157,1
Dutch,335_1-71_1,8,0,0.0,1.539327098,1
Dutch,335_1-74_1,12,0,0.0,1.523294208,1
Dutch,335_1-75_1,17,0,0.0,1.515828245,1
Dutch,335_1-76_2,326,0,0.0,1.5266323509999995,1
Dutch,335_1-76_3,25,0,0.0,1.516431176,1
Dutch,335_1-77_1,20,0,0.0,1.5147561369999998,1
Dutch,335_1-77_2,22,0,0.0,1.5150913869999998,1
Dutch,335_1-78_1,14,0,0.0,1.515591683,1
Dutch,335_1-78_2,5,0,0.0,1.517274615,1
Dutch,335_1-78_3,52,0,0.0,1.515955845,1
Dutch,335_1-80_1,60,0,0.0,1.432640275,1
Dutch,335_1-87_1,56,0,0.0,1.6499829079999997,0
Dutch,335_1-8_1,11,0,0.0,1.6958889859999997,1
Dutch,335_1-90_1,806,0,0.0,1.7963253339999994,0
Dutch,335_1-92_1,391,0,0.0,1.8594421999999995,0
Dutch,335_1-9_1,18,0,0.0,1.693899345,1
Dutch,335_1-9_2,379,0,0.0,1.6911678799999998,1
Dutch,34_1-36_1,1,0,0.0,0.432221406,2
Dutch,34_1-43_1,3,0,0.0,0.4216541280000001,2
Dutch,34_1-44_1,1,0,0.0,0.4267262660000002,2
Dutch,34_1-44_3,13,0,0.0,0.4274367059999999,2
Dutch,34_1-45_1,193,7,0.03626943005181347,0.5069030190000001,2
Dutch,34_1-46_1,17,2,0.11764705882352941,0.375526395,2
Dutch,34_1-48_2,25,1,0.04,0.4377483949999998,2
Dutch,34_1-50_1,1,0,0.0,0.4327113120000003,2
Dutch,34_1-51_1,1,1,1.0,0.435289542,2
Dutch,34_1-66_3,40,0,0.0,1.7211009039999998,2
Dutch,34_1-66_5,45,0,0.0,1.7140586879999995,2
Dutch,34_1-76_3,9,0,0.0,1.7002313489999998,2
Dutch,34_1-90_1,9,0,0.0,2.184372913,1
Dutch,36_1-39_2,4,3,0.75,0.191476621,2
Dutch,36_1-39_5,16,10,0.625,0.1962396179999994,2
Dutch,36_1-40_1,1,1,1.0,0.1486365960000002,2
Dutch,36_1-42_2,12,4,0.3333333333333333,0.142525354,2
Dutch,36_1-43_1,7,0,0.0,0.1491143639999999,2
Dutch,36_1-44_1,6,0,0.0,0.1541865019999999,2
Dutch,36_1-44_3,7,4,0.5714285714285714,0.1548969419999997,2
Dutch,36_1-44_5,2,2,1.0,0.1572806829999997,2
Dutch,36_1-45_1,95,41,0.43157894736842106,0.4845251049999999,2
Dutch,36_1-46_1,10,1,0.1,0.2640378989999998,2
Dutch,36_1-48_2,46,23,0.5,0.2096225409999994,2
Dutch,36_1-4_1,1,1,1.0,0.9185853969999996,2
Dutch,36_1-50_1,1,0,0.0,0.2045854579999999,2
Dutch,36_1-51_1,3,1,0.3333333333333333,0.2071636879999996,2
Dutch,36_1-52_1,6,1,0.16666666666666666,0.2116985289999999,2
Dutch,36_1-66_5,76,0,0.0,1.8260268259999997,2
Dutch,36_1-69_1,4,0,0.0,1.823178782,2
Dutch,36_1-87_1,1,0,0.0,2.1499986249999994,1
Dutch,36_1-90_1,6,0,0.0,2.2963410509999997,1
Dutch,36_1-92_1,8,0,0.0,2.3594579169999994,1
Dutch,37_1-38_1,3,0,0.0,0.1770594859999996,2
Dutch,37_1-39_2,2,0,0.0,0.1850130339999998,2
Dutch,37_1-39_5,16,6,0.375,0.1897760309999996,2
Dutch,37_1-42_2,14,4,0.2857142857142857,0.1360617670000001,2
Dutch,37_1-43_1,7,3,0.42857142857142855,0.142650777,2
Dutch,37_1-44_1,3,3,1.0,0.1477229149999996,2
Dutch,37_1-44_3,26,7,0.2692307692307692,0.1484333549999998,2
Dutch,37_1-45_1,235,75,0.3191489361702128,0.4780615179999996,2
Dutch,37_1-46_1,43,27,0.627906976744186,0.2575743119999996,2
Dutch,37_1-48_2,69,58,0.8405797101449275,0.2031589539999996,2
Dutch,37_1-4_3,6,6,1.0,0.9130397159999996,2
Dutch,37_1-50_1,2,1,0.5,0.1981218709999996,2
Dutch,37_1-52_1,3,0,0.0,0.2052349419999997,2
Dutch,37_1-66_3,8,0,0.0,1.826605455,2
Dutch,37_1-66_5,156,0,0.0,1.819563239,2
Dutch,37_1-87_1,1,0,0.0,2.143535037999999,1
Dutch,37_1-8_1,1,1,1.0,1.0664380359999996,2
Dutch,37_1-90_1,2,0,0.0,2.2898774639999995,1
Dutch,37_1-9_2,2,0,0.0,1.0617169299999998,2
Dutch,38_1-39_5,4,2,0.5,0.0596215450000001,2
Dutch,38_1-42_2,2,1,0.5,0.1663667850000001,2
Dutch,38_1-44_3,1,0,0.0,0.1787383730000002,2
Dutch,38_1-45_1,25,3,0.12,0.4639526259999997,2
Dutch,38_1-46_1,2,0,0.0,0.2434654200000001,2
Dutch,38_1-48_2,4,1,0.25,0.1388569580000003,2
Dutch,38_1-4_3,2,0,0.0,0.8989308239999998,2
Dutch,38_1-66_5,2,0,0.0,1.805454347,2
Dutch,39_2-39_5,14,1,0.07142857142857142,0.0396964369999999,2
Dutch,39_2-40_1,3,1,0.3333333333333333,0.180431575,2
Dutch,39_2-42_2,24,4,0.16666666666666666,0.1743203330000002,2
Dutch,39_2-43_1,16,5,0.3125,0.1809093430000001,2
Dutch,39_2-44_1,8,7,0.875,0.1859814809999997,2
Dutch,39_2-44_3,34,6,0.17647058823529413,0.1866919209999999,2
Dutch,39_2-44_5,1,1,1.0,0.189075662,2
Dutch,39_2-45_1,111,18,0.16216216216216217,0.4719061739999999,2
Dutch,39_2-46_1,38,21,0.5526315789473685,0.2514189679999998,2
Dutch,39_2-48_2,71,27,0.38028169014084506,0.146810506,2
Dutch,39_2-4_3,3,3,1.0,0.906884372,2
Dutch,39_2-50_1,1,0,0.0,0.141773423,2
Dutch,39_2-51_1,3,2,0.6666666666666666,0.1443516529999997,2
Dutch,39_2-66_2,2,0,0.0,1.815298915,2
Dutch,39_2-66_3,6,0,0.0,1.820450111,2
Dutch,39_2-66_5,166,0,0.0,1.813407895,2
Dutch,39_2-69_1,1,0,0.0,1.810559851,2
Dutch,39_2-75_1,2,0,0.0,1.7989776249999998,2
Dutch,39_2-90_1,1,0,0.0,2.28372212,1
Dutch,39_2-92_1,4,0,0.0,2.3468389859999994,1
Dutch,39_2-9_2,1,0,0.0,1.055561586,2
Dutch,39_3-39_5,1,1,1.0,0.009279099,2
Dutch,39_3-42_2,2,0,0.0,0.1805274469999997,2
Dutch,39_3-43_1,3,0,0.0,0.1871164570000001,2
Dutch,39_3-44_1,1,1,1.0,0.1921885949999997,2
Dutch,39_3-45_1,2,0,0.0,0.4781132879999998,2
Dutch,39_3-46_1,1,1,1.0,0.2576260820000002,2
Dutch,39_3-48_2,4,0,0.0,0.1530176199999999,2
Dutch,39_3-66_5,9,0,0.0,1.819615009,2
Dutch,39_5-40_1,3,0,0.0,0.1851945719999999,2
Dutch,39_5-42_1,2,0,0.0,0.1798756089999997,2
Dutch,39_5-42_2,73,34,0.4657534246575342,0.1790833299999996,2
Dutch,39_5-43_1,63,30,0.47619047619047616,0.18567234,2
Dutch,39_5-44_1,48,36,0.75,0.1907444779999996,2
Dutch,39_5-44_3,90,44,0.4888888888888889,0.1914549179999998,2
Dutch,39_5-44_5,2,0,0.0,0.1938386589999994,2
Dutch,39_5-45_1,525,111,0.21142857142857144,0.4766691709999997,2
Dutch,39_5-46_1,135,62,0.45925925925925926,0.2561819650000001,2
Dutch,39_5-47_2,5,0,0.0,0.26059148,2
Dutch,39_5-48_1,15,0,0.0,0.1563775739999999,2
Dutch,39_5-48_2,434,240,0.5529953917050692,0.1515735029999998,2
Dutch,39_5-4_1,1,0,0.0,0.910729463,2
Dutch,39_5-4_3,13,12,0.9230769230769231,0.9116473689999998,2
Dutch,39_5-50_1,13,3,0.23076923076923078,0.1465364199999999,2
Dutch,39_5-51_1,16,0,0.0,0.14911465,2
Dutch,39_5-52_1,14,14,1.0,0.1536494909999999,2
Dutch,39_5-66_2,2,0,0.0,1.820061912,2
Dutch,39_5-66_3,2,0,0.0,1.825213108,2
Dutch,39_5-66_4,8,0,0.0,1.819652686,2
Dutch,39_5-66_5,547,0,0.0,1.818170892,2
Dutch,39_5-69_1,2,0,0.0,1.815322848,2
Dutch,39_5-76_1,2,0,0.0,1.813890163,2
Dutch,39_5-76_2,7,0,0.0,1.814544728,2
Dutch,39_5-76_3,3,0,0.0,1.804343553,2
Dutch,39_5-77_2,2,0,0.0,1.8030037639999996,2
Dutch,39_5-78_3,2,0,0.0,1.803868222,2
Dutch,39_5-87_1,1,0,0.0,2.142142691,1
Dutch,39_5-8_1,2,0,0.0,1.0650456889999993,2
Dutch,39_5-90_1,12,0,0.0,2.288485116999999,1
Dutch,39_5-92_1,3,0,0.0,2.351601983,1
Dutch,39_5-9_2,4,0,0.0,1.0603245829999994,2
Dutch,40_1-42_2,16,5,0.3125,0.0656331800000002,2
Dutch,40_1-43_1,3,1,0.3333333333333333,0.053246504,2
Dutch,40_1-44_1,6,2,0.3333333333333333,0.0454566939999998,2
Dutch,40_1-44_3,27,20,0.7407407407407407,0.046167134,2
Dutch,40_1-45_1,84,1,0.011904761904761904,0.4734800589999999,2
Dutch,40_1-46_1,11,3,0.2727272727272727,0.2529928529999998,2
Dutch,40_1-48_2,52,6,0.11538461538461539,0.1985774949999998,2
Dutch,40_1-4_3,3,3,1.0,0.908458257,2
Dutch,40_1-50_1,2,2,1.0,0.1935404119999999,2
Dutch,40_1-51_1,2,0,0.0,0.1961186419999996,2
Dutch,40_1-52_1,5,2,0.4,0.2006534829999999,2
Dutch,40_1-66_5,39,0,0.0,1.81498178,2
Dutch,40_1-69_1,7,0,0.0,1.812133736,2
Dutch,40_1-90_1,8,0,0.0,2.285296005,1
Dutch,41_1-43_1,1,0,0.0,0.0609683049999998,2
Dutch,41_1-44_3,8,2,0.25,0.044671911,2
Dutch,41_1-45_1,31,0,0.0,0.4812018599999996,2
Dutch,41_1-46_1,5,2,0.4,0.2607146539999996,2
Dutch,41_1-47_2,2,0,0.0,0.2651241689999999,2
Dutch,41_1-48_2,5,0,0.0,0.2062992959999996,2
Dutch,41_1-51_1,1,0,0.0,0.2038404429999993,2
Dutch,41_1-66_5,43,0,0.0,1.822703581,2
Dutch,41_1-90_1,3,0,0.0,2.2930178059999995,1
Dutch,42_1-42_2,1,0,0.0,0.0117326109999997,2
Dutch,42_1-43_1,10,0,0.0,0.066903227,2
Dutch,42_1-44_1,2,1,0.5,0.0719753649999996,2
Dutch,42_1-44_3,8,4,0.5,0.0726858049999998,2
Dutch,42_1-45_1,11,0,0.0,0.4681610959999998,2
Dutch,42_1-46_1,3,1,0.3333333333333333,0.2476738900000001,2
Dutch,42_1-48_2,23,5,0.21739130434782608,0.1932585319999997,2
Dutch,42_1-51_1,1,1,1.0,0.1907996789999999,2
Dutch,42_1-52_1,2,0,0.0,0.1953345199999998,2
Dutch,42_1-66_5,39,0,0.0,1.809662817,2
Dutch,42_1-90_1,6,0,0.0,2.279977041999999,1
Dutch,42_1-92_1,2,0,0.0,2.343093908,1
Dutch,42_2-43_1,76,24,0.3157894736842105,0.0661109479999999,2
Dutch,42_2-44_1,69,49,0.7101449275362319,0.071183086,2
Dutch,42_2-44_3,182,102,0.5604395604395604,0.0718935259999997,2
Dutch,42_2-44_4,1,0,0.0,0.0804552519999997,2
Dutch,42_2-44_5,5,0,0.0,0.0742772669999998,2
Dutch,42_2-45_1,1254,581,0.46331738437001596,0.4673688170000001,2
Dutch,42_2-46_1,239,97,0.40585774058577406,0.246881611,2
Dutch,42_2-47_2,3,1,0.3333333333333333,0.2512911260000003,2
Dutch,42_2-48_1,6,0,0.0,0.1972703240000002,2
Dutch,42_2-48_2,417,206,0.4940047961630695,0.1924662529999996,2
Dutch,42_2-4_1,1,0,0.0,0.901429109,2
Dutch,42_2-4_3,14,0,0.0,0.902347015,2
Dutch,42_2-50_1,18,0,0.0,0.1874291700000001,2
Dutch,42_2-51_1,13,7,0.5384615384615384,0.1900073999999998,2
Dutch,42_2-52_1,21,7,0.3333333333333333,0.1945422410000001,2
Dutch,42_2-66_3,7,0,0.0,1.815912754,2
Dutch,42_2-66_4,2,0,0.0,1.810352332,2
Dutch,42_2-66_5,757,0,0.0,1.808870538,2
Dutch,42_2-69_1,3,0,0.0,1.806022494,2
Dutch,42_2-69_3,1,0,0.0,1.80752718,2
Dutch,42_2-74_1,2,0,0.0,1.801906231,2
Dutch,42_2-76_2,7,0,0.0,1.805244374,2
Dutch,42_2-76_3,3,0,0.0,1.795043199,2
Dutch,42_2-77_2,2,0,0.0,1.7937034099999998,2
Dutch,42_2-78_3,4,0,0.0,1.794567868,2
Dutch,42_2-87_1,4,0,0.0,2.132842337,1
Dutch,42_2-8_1,3,0,0.0,1.0557453349999997,2
Dutch,42_2-90_1,36,0,0.0,2.2791847629999995,1
Dutch,42_2-92_1,4,0,0.0,2.342301629,1
Dutch,42_2-9_2,16,0,0.0,1.0510242289999998,2
Dutch,43_1-44_1,59,31,0.5254237288135594,0.0587964099999998,2
Dutch,43_1-44_3,116,90,0.7758620689655172,0.05950685,2
Dutch,43_1-44_5,1,1,1.0,0.0618905909999996,2
Dutch,43_1-45_1,616,258,0.41883116883116883,0.473957827,2
Dutch,43_1-46_1,162,51,0.3148148148148148,0.2534706210000004,2
Dutch,43_1-47_2,5,3,0.6,0.2578801360000002,2
Dutch,43_1-48_1,6,0,0.0,0.2038593340000001,2
Dutch,43_1-48_2,326,229,0.7024539877300614,0.1990552629999999,2
Dutch,43_1-4_1,7,0,0.0,0.9080181190000004,2
Dutch,43_1-4_3,8,6,0.75,0.908936025,2
Dutch,43_1-50_1,9,2,0.2222222222222222,0.19401818,2
Dutch,43_1-51_1,7,2,0.2857142857142857,0.1965964100000001,2
Dutch,43_1-52_1,27,17,0.6296296296296297,0.201131251,2
Dutch,43_1-62_1,15,0,0.0,1.7940467930000004,2
Dutch,43_1-66_2,2,0,0.0,1.817350568,2
Dutch,43_1-66_3,12,0,0.0,1.822501764,2
Dutch,43_1-66_4,5,0,0.0,1.816941342,2
Dutch,43_1-66_5,532,2,0.0037593984962406013,1.815459548,2
Dutch,43_1-69_2,1,0,0.0,1.812363588,2
Dutch,43_1-69_3,2,0,0.0,1.81411619,2
Dutch,43_1-71_1,1,0,0.0,1.824528131,2
Dutch,43_1-74_1,4,0,0.0,1.808495241,2
Dutch,43_1-75_1,2,0,0.0,1.8010292780000003,2
Dutch,43_1-76_2,5,0,0.0,1.811833384,2
Dutch,43_1-76_3,1,0,0.0,1.801632209,2
Dutch,43_1-87_1,6,0,0.0,2.139431347,1
Dutch,43_1-8_1,6,0,0.0,1.0623343449999996,2
Dutch,43_1-90_1,27,0,0.0,2.2857737729999994,1
Dutch,43_1-92_1,21,0,0.0,2.348890639,1
Dutch,43_1-9_2,10,0,0.0,1.0576132389999997,2
Dutch,44_1-44_3,87,47,0.5402298850574713,0.018028584,2
Dutch,44_1-44_4,1,0,0.0,0.02659031,2
Dutch,44_1-45_1,1329,591,0.44469525959367945,0.4790299649999996,2
Dutch,44_1-46_1,132,98,0.7424242424242424,0.2585427589999995,2
Dutch,44_1-48_2,402,312,0.7761194029850746,0.2041274009999996,2
Dutch,44_1-4_1,11,0,0.0,0.9130902569999996,2
Dutch,44_1-4_3,7,1,0.14285714285714285,0.9140081629999997,2
Dutch,44_1-50_1,13,5,0.38461538461538464,0.1990903179999996,2
Dutch,44_1-51_1,6,3,0.5,0.2016685479999993,2
Dutch,44_1-52_1,14,5,0.35714285714285715,0.2062033889999996,2
Dutch,44_1-62_1,25,0,0.0,1.7991189309999995,2
Dutch,44_1-66_3,6,0,0.0,1.827573902,2
Dutch,44_1-66_4,5,0,0.0,1.82201348,2
Dutch,44_1-66_5,473,2,0.004228329809725159,1.820531686,2
Dutch,44_1-69_1,19,0,0.0,1.8176836419999995,2
Dutch,44_1-75_1,3,0,0.0,1.8061014159999995,2
Dutch,44_1-76_2,13,0,0.0,1.816905522,2
Dutch,44_1-77_1,2,0,0.0,1.805029308,2
Dutch,44_1-78_3,3,0,0.0,1.8062290159999996,2
Dutch,44_1-87_1,5,0,0.0,2.144503484999999,1
Dutch,44_1-8_1,10,0,0.0,1.0674064829999996,2
Dutch,44_1-90_1,24,0,0.0,2.2908459109999995,1
Dutch,44_1-92_1,13,0,0.0,2.353962776999999,1
Dutch,44_1-9_2,3,1,0.3333333333333333,1.0626853769999998,2
Dutch,44_3-44_5,1,1,1.0,0.0068686809999998,2
Dutch,44_3-45_1,1627,658,0.4044253226797787,0.4797404049999998,2
Dutch,44_3-46_1,322,113,0.35093167701863354,0.2592531990000002,2
Dutch,44_3-47_2,9,8,0.8888888888888888,0.2636627140000001,2
Dutch,44_3-48_2,710,448,0.6309859154929578,0.2048378409999998,2
Dutch,44_3-4_1,4,0,0.0,0.913800697,2
Dutch,44_3-4_3,17,5,0.29411764705882354,0.914718603,2
Dutch,44_3-50_1,32,17,0.53125,0.1998007579999998,2
Dutch,44_3-51_1,20,2,0.1,0.2023789879999999,2
Dutch,44_3-52_1,39,10,0.2564102564102564,0.2069138289999998,2
Dutch,44_3-62_1,10,0,0.0,1.7998293710000002,2
Dutch,44_3-66_3,50,0,0.0,1.828284342,2
Dutch,44_3-66_4,6,0,0.0,1.82272392,2
Dutch,44_3-66_5,1240,2,0.0016129032258064516,1.821242126,2
Dutch,44_3-69_1,27,0,0.0,1.818394082,2
Dutch,44_3-69_2,3,0,0.0,1.818146166,2
Dutch,44_3-75_1,24,0,0.0,1.806811856,2
Dutch,44_3-76_2,4,0,0.0,1.817615962,2
Dutch,44_3-76_3,2,0,0.0,1.807414787,2
Dutch,44_3-77_1,2,0,0.0,1.8057397479999997,2
Dutch,44_3-77_2,6,0,0.0,1.8060749979999997,2
Dutch,44_3-78_1,6,0,0.0,1.806575294,2
Dutch,44_3-78_2,1,0,0.0,1.808258226,2
Dutch,44_3-78_3,2,0,0.0,1.806939456,2
Dutch,44_3-87_1,3,0,0.0,2.145213925,1
Dutch,44_3-8_1,4,0,0.0,1.0681169229999994,2
Dutch,44_3-90_1,93,0,0.0,2.291556350999999,1
Dutch,44_3-92_1,15,0,0.0,2.354673217,1
Dutch,44_3-9_2,21,0,0.0,1.0633958169999995,2
Dutch,44_4-45_1,12,2,0.16666666666666666,0.4883021309999997,2
Dutch,44_4-46_1,10,6,0.6,0.2678149250000001,2
Dutch,44_4-48_2,79,59,0.7468354430379747,0.2133995669999997,2
Dutch,44_4-50_1,1,1,1.0,0.2083624839999998,2
Dutch,44_4-52_1,1,1,1.0,0.2154755549999998,2
Dutch,44_4-66_5,41,0,0.0,1.829803852,2
Dutch,44_5-45_1,7,2,0.2857142857142857,0.4821241459999998,2
Dutch,44_5-46_1,9,1,0.1111111111111111,0.2616369399999998,2
Dutch,44_5-48_2,17,5,0.29411764705882354,0.2072215819999994,2
Dutch,44_5-52_1,1,0,0.0,0.2092975699999999,2
Dutch,44_5-66_5,43,0,0.0,1.8236258669999996,2
Dutch,44_5-90_1,2,0,0.0,2.2939400919999997,1
Dutch,45_1-46_1,2994,1180,0.39412157648630597,0.4278300939999995,2
Dutch,45_1-47_2,120,93,0.775,0.4322396089999998,2
Dutch,45_1-48_1,60,60,1.0,0.4948561649999998,2
Dutch,45_1-48_2,4641,3045,0.6561085972850679,0.4900520939999997,2
Dutch,45_1-4_1,20,0,0.0,0.9932670099999994,2
Dutch,45_1-4_3,190,104,0.5473684210526316,0.9941849159999996,2
Dutch,45_1-50_1,99,26,0.26262626262626265,0.4850150109999998,2
Dutch,45_1-51_1,26,10,0.38461538461538464,0.4875932409999994,2
Dutch,45_1-52_1,110,8,0.07272727272727272,0.4921280819999998,2
Dutch,45_1-62_1,45,0,0.0,1.8792956839999997,2
Dutch,45_1-66_2,2,0,0.0,1.9025994589999995,2
Dutch,45_1-66_3,325,0,0.0,1.907750655,2
Dutch,45_1-66_4,4,0,0.0,1.902190233,2
Dutch,45_1-66_5,7374,26,0.003525901817195552,1.9007084389999995,2
Dutch,45_1-69_1,12,0,0.0,1.8978603949999997,2
Dutch,45_1-69_3,7,0,0.0,1.899365081,2
Dutch,45_1-71_1,2,0,0.0,1.9097770219999997,2
Dutch,45_1-74_1,2,0,0.0,1.893744132,2
Dutch,45_1-75_1,1,0,0.0,1.8862781689999997,2
Dutch,45_1-76_2,51,0,0.0,1.897082275,2
Dutch,45_1-76_3,11,0,0.0,1.8868811,2
Dutch,45_1-77_1,2,0,0.0,1.885206061,2
Dutch,45_1-77_2,4,0,0.0,1.885541311,2
Dutch,45_1-78_1,6,0,0.0,1.886041607,2
Dutch,45_1-78_2,4,0,0.0,1.8877245389999997,2
Dutch,45_1-78_3,6,0,0.0,1.8864057689999996,2
Dutch,45_1-87_1,11,0,0.0,2.224680237999999,1
Dutch,45_1-8_1,19,1,0.05263157894736842,1.1475832359999996,2
Dutch,45_1-90_1,281,0,0.0,2.3710226639999994,1
Dutch,45_1-92_1,198,0,0.0,2.434139529999999,1
Dutch,45_1-98_1,1,0,0.0,2.558257098999999,2
Dutch,45_1-9_1,2,0,0.0,1.1455935949999998,2
Dutch,45_1-9_2,255,43,0.16862745098039217,1.1428621299999997,2
Dutch,46_1-47_2,26,12,0.46153846153846156,0.0822102549999996,2
Dutch,46_1-48_2,902,525,0.582039911308204,0.2695648880000001,2
Dutch,46_1-4_1,15,11,0.7333333333333333,0.8618903859999998,2
Dutch,46_1-4_3,32,2,0.0625,0.8628082919999995,2
Dutch,46_1-50_1,64,28,0.4375,0.2645278049999997,2
Dutch,46_1-51_1,25,9,0.36,0.2671060349999998,2
Dutch,46_1-52_1,20,15,0.75,0.2716408759999997,2
