species_pair,n_total_pairs,n_hgt_pairs,hgt_rate,phylo_dist,trait_value
178_2-32_1,2,0,0.0,2.5638876399999995,0
178_2-330_1,3,0,0.0,2.102827125,0
178_2-335_1,21,0,0.0,2.081502443,0
178_2-336_1,1,0,0.0,2.099490991,0
178_2-338_1,22,0,0.0,2.1156682250000003,0
178_2-39_2,1,0,0.0,2.568899229,0
178_2-42_2,2,0,0.0,2.564361872,0
178_2-43_1,3,0,0.0,2.570950882,0
178_2-44_3,4,0,0.0,2.57673346,0
178_2-45_1,8,0,0.0,2.6561997729999995,0
178_2-48_2,12,0,0.0,2.587045149,0
178_2-66_5,6,0,0.0,2.198547326,1
178_2-90_1,4,0,0.0,1.1131448709999994,0
179_1-180_1,14,0,0.0,0.0472695969999996,0
179_1-181_1,3,0,0.0,0.038178582,0
179_1-181_3,23,0,0.0,0.0420082179999998,0
179_1-208_1,3,0,0.0,1.233259685,0
179_1-20_1,2,0,0.0,2.186931759,0
179_1-223_1,11,0,0.0,1.1075272689999998,0
179_1-228_2,1,0,0.0,1.212665384,0
179_1-229_1,8,0,0.0,1.1938356149999994,0
179_1-229_2,6,0,0.0,1.1973403409999994,0
179_1-229_3,169,0,0.0,1.1942607229999993,0
179_1-233_3,48,0,0.0,1.1965933599999996,0
179_1-234_3,3,0,0.0,1.196338855,0
179_1-238_1,12,0,0.0,1.1772072179999995,0
179_1-238_2,2,0,0.0,1.1755522699999998,0
179_1-239_1,12,0,0.0,1.17470749,0
179_1-257_1,3,0,0.0,1.1224636039999996,0
179_1-26_2,65,0,0.0,2.199409874,0
179_1-283_1,6,0,0.0,1.1563980309999995,0
179_1-295_0,1,0,0.0,1.241001395,0
179_1-298_1,2,0,0.0,1.238231603,0
179_1-308_1,1,0,0.0,1.5716769599999998,0
179_1-318_38,1,0,0.0,1.472139242,0
179_1-318_54,1,0,0.0,1.473012453,0
179_1-318_56,14,0,0.0,1.470635905,0
179_1-326_1,14,0,0.0,1.520291591,0
179_1-32_1,10,0,0.0,2.083672555,0
179_1-330_1,15,0,0.0,1.6226120399999997,0
179_1-332_1,2,0,0.0,1.649224407,0
179_1-333_1,3,0,0.0,1.5880656949999998,0
179_1-334_1,6,0,0.0,1.604083855,0
179_1-334_3,16,0,0.0,1.611230219,0
179_1-335_1,189,0,0.0,1.6012873579999998,0
179_1-338_1,187,0,0.0,1.63545314,0
179_1-36_1,1,0,0.0,2.101303075,0
179_1-37_1,4,0,0.0,2.0948394879999994,0
179_1-38_1,1,0,0.0,2.080730596,0
179_1-39_5,6,0,0.0,2.093447141,0
179_1-42_2,13,0,0.0,2.084146787,0
179_1-44_1,10,0,0.0,2.0958079349999994,0
179_1-44_3,10,1,0.1,2.096518375,0
179_1-44_4,1,0,0.0,2.105080101,0
179_1-45_1,221,0,0.0,2.175984688,0
179_1-46_1,37,0,0.0,2.044608064,0
179_1-48_2,27,0,0.0,2.106830064,0
179_1-4_2,6,0,0.0,1.990326068,0
179_1-52_1,3,0,0.0,2.108906052,0
179_1-66_5,93,0,0.0,1.718332241,1
179_1-76_1,3,0,0.0,1.7140515119999995,0
179_1-76_2,3,0,0.0,1.7147060770000002,0
179_1-76_3,3,0,0.0,1.704504902,0
179_1-77_1,2,0,0.0,1.7028298629999998,0
179_1-96_1,14,0,0.0,1.3182109940000002,0
179_1-97_1,31,0,0.0,1.350359075,0
179_1-9_2,1,0,0.0,1.879241606,0
17_1-335_1,32,0,0.0,1.8463955629999995,0
17_1-338_1,70,0,0.0,1.880561345,0
17_1-43_1,2,0,0.0,0.5990061620000002,0
17_1-45_1,70,0,0.0,0.6842550529999998,0
17_1-46_1,8,0,0.0,0.5528784290000002,0
17_1-48_2,2,0,0.0,0.615100429,0
17_1-66_5,46,0,0.0,1.7591930399999998,1
17_1-97_1,12,0,0.0,2.421681194,0
180_1-181_1,1,0,0.0,0.030263171,0
180_1-181_2,2,0,0.0,0.0252769370000001,0
180_1-181_3,12,0,0.0,0.0265249010000001,0
180_1-208_1,2,0,0.0,1.24573545,0
180_1-20_1,2,0,0.0,2.1994075239999997,0
180_1-223_1,1,0,0.0,1.1200030339999998,0
180_1-229_2,2,0,0.0,1.2098161059999994,0
180_1-229_3,56,0,0.0,1.206736487999999,0
180_1-230_1,3,0,0.0,1.1966066919999996,0
180_1-231_1,1,0,0.0,1.213109994,0
180_1-233_1,9,0,0.0,1.2078085829999994,0
180_1-233_3,16,0,0.0,1.2090691249999996,0
180_1-234_1,1,0,0.0,1.2022058379999994,0
180_1-234_2,3,0,0.0,1.1988512499999997,0
180_1-234_5,1,0,0.0,1.210227831,0
180_1-234_8,1,0,0.0,1.2079848329999998,0
180_1-238_3,108,0,0.0,1.1871801149999994,0
180_1-240_1,6,0,0.0,1.2487116329999992,0
180_1-268_1,3,0,0.0,1.2197381509999996,0
180_1-269_1,1,0,0.0,1.214834399999999,0
180_1-26_2,17,0,0.0,2.211885639,0
180_1-283_1,13,0,0.0,1.1688737959999995,0
180_1-290_1,2,0,0.0,1.2112553459999993,1
180_1-318_13,1,0,0.0,1.4899696989999998,0
180_1-318_21,1,0,0.0,1.4824677229999998,0
180_1-318_40,10,0,0.0,1.4835737809999996,0
180_1-318_42,3,0,0.0,1.4848292439999995,0
180_1-318_56,16,0,0.0,1.4831116699999998,0
180_1-326_1,10,0,0.0,1.532767356,0
180_1-32_1,15,0,0.0,2.09614832,0
180_1-332_1,1,0,0.0,1.6617001719999995,0
180_1-333_1,37,0,0.0,1.6005414599999994,0
180_1-334_1,55,0,0.0,1.61655962,0
180_1-334_2,2,0,0.0,1.620985204,0
180_1-334_3,3,0,0.0,1.6237059839999997,0
180_1-335_1,86,0,0.0,1.6137631229999998,0
180_1-336_1,15,0,0.0,1.6317516709999995,0
180_1-338_1,123,0,0.0,1.6479289049999994,0
180_1-36_1,2,0,0.0,2.11377884,0
180_1-39_5,10,0,0.0,2.1059229059999995,0
180_1-40_1,9,0,0.0,2.102733794,0
180_1-42_2,20,0,0.0,2.096622552,0
180_1-43_1,9,0,0.0,2.103211562,0
180_1-44_1,4,0,0.0,2.1082836999999994,0
180_1-44_3,34,0,0.0,2.10899414,0
180_1-45_1,96,0,0.0,2.188460453,0
180_1-46_1,25,0,0.0,2.0570838289999998,0
180_1-48_2,60,0,0.0,2.1193058289999995,0
180_1-4_2,1,0,0.0,2.002801833,0
180_1-50_1,2,0,0.0,2.114268746,0
180_1-52_1,15,0,0.0,2.121381817,0
180_1-66_4,1,0,0.0,1.7322897999999998,1
180_1-66_5,228,0,0.0,1.7308080059999995,1
180_1-76_1,2,0,0.0,1.7265272769999995,0
180_1-76_2,10,0,0.0,1.7271818419999998,0
180_1-76_3,3,0,0.0,1.716980667,0
180_1-78_1,2,0,0.0,1.716141174,0
180_1-90_1,20,0,0.0,1.1706609109999997,0
180_1-96_1,65,0,0.0,1.3306867589999998,0
180_1-97_1,46,0,0.0,1.3628348399999997,0
181_1-181_3,6,0,0.0,0.0250017919999998,0
181_1-229_3,15,0,0.0,1.1976454729999997,0
181_1-233_3,8,0,0.0,1.19997811,0
181_1-234_3,1,0,0.0,1.199723605,0
181_1-234_5,1,0,0.0,1.201136816,0
181_1-234_8,1,0,0.0,1.1988938180000002,0
181_1-26_2,2,0,0.0,2.202794624,0
181_1-26_3,2,0,0.0,2.1919015659999994,0
181_1-318_54,14,0,0.0,1.476397203,0
181_1-318_56,9,0,0.0,1.474020655,0
181_1-334_1,2,0,0.0,1.607468605,0
181_1-334_3,18,0,0.0,1.6146149689999996,0
181_1-335_1,14,0,0.0,1.6046721079999997,0
181_1-338_1,13,0,0.0,1.6388378899999998,0
181_1-44_3,1,0,0.0,2.0999031249999995,0
181_1-45_1,3,0,0.0,2.179369438,0
181_1-46_1,4,0,0.0,2.047992814,0
181_1-48_2,6,0,0.0,2.1102148139999994,0
181_1-66_5,3,0,0.0,1.7217169909999996,1
181_1-97_1,5,0,0.0,1.3537438249999996,0
181_2-229_3,6,0,0.0,1.2002271449999995,0
181_2-326_1,20,0,0.0,1.5262580129999996,0
181_2-32_1,4,0,0.0,2.0896389769999995,0
181_2-333_1,10,0,0.0,1.5940321169999996,0
181_2-46_1,4,0,0.0,2.0505744859999995,0
181_2-48_2,4,0,0.0,2.1127964859999997,0
181_3-186_1,1,0,0.0,1.1455555369999997,0
181_3-208_1,1,0,0.0,1.2404740709999995,0
181_3-229_1,8,0,0.0,1.2010500009999996,0
181_3-229_2,1,0,0.0,1.2045547269999997,0
181_3-229_3,114,0,0.0,1.2014751089999995,0
181_3-231_1,1,0,0.0,1.2078486149999996,0
181_3-233_1,5,0,0.0,1.2025472039999996,0
181_3-233_3,39,0,0.0,1.2038077459999998,0
181_3-234_1,1,0,0.0,1.1969444589999996,0
181_3-234_3,2,0,0.0,1.2035532409999998,0
181_3-234_5,4,0,0.0,1.204966452,0
181_3-234_8,4,0,0.0,1.202723454,0
181_3-239_1,2,0,0.0,1.1819218759999996,0
181_3-240_1,4,0,0.0,1.2434502539999994,0
181_3-246_1,1,0,0.0,1.0684984529999997,1
181_3-26_2,22,0,0.0,2.2066242599999994,0
181_3-283_1,2,0,0.0,1.163612417,0
181_3-308_1,1,0,0.0,1.5788913459999996,0
181_3-318_21,2,0,0.0,1.4772063439999998,0
181_3-318_42,2,0,0.0,1.4795678649999997,0
181_3-318_46,2,0,0.0,1.4818507349999996,0
181_3-318_56,10,0,0.0,1.4778502909999998,0
181_3-326_1,2,0,0.0,1.5275059769999997,0
181_3-32_1,6,0,0.0,2.0908869409999995,0
181_3-330_1,24,0,0.0,1.629826426,0
181_3-332_1,4,0,0.0,1.6564387929999995,0
181_3-333_1,13,0,0.0,1.5952800809999996,0
181_3-334_1,7,0,0.0,1.611298241,0
181_3-334_3,20,0,0.0,1.6184446049999994,0
181_3-335_1,235,0,0.0,1.6085017439999996,0
181_3-338_1,116,0,0.0,1.6426675259999997,0
181_3-37_1,2,0,0.0,2.102053874,0
181_3-39_2,1,0,0.0,2.09589853,0
181_3-39_5,5,0,0.0,2.1006615269999998,0
181_3-42_2,10,0,0.0,2.091361173,0
181_3-43_1,5,0,0.0,2.097950183,0
181_3-44_1,3,0,0.0,2.103022321,0
181_3-44_3,11,0,0.0,2.1037327609999994,0
181_3-45_1,51,0,0.0,2.183199074,0
181_3-46_1,31,0,0.0,2.0518224499999995,0
181_3-48_2,24,0,0.0,2.1140444499999997,0
181_3-50_1,4,0,0.0,2.109007367,0
181_3-52_1,1,0,0.0,2.116120438,0
181_3-66_3,2,0,0.0,1.7325888429999998,1
181_3-66_5,93,0,0.0,1.7255466269999995,1
181_3-69_3,8,0,0.0,1.7242032689999998,1
181_3-71_1,4,0,0.0,1.73461521,1
181_3-76_1,1,0,0.0,1.721265898,0
181_3-76_2,2,0,0.0,1.7219204629999996,0
181_3-76_3,1,0,0.0,1.7117192879999998,0
181_3-78_1,2,0,0.0,1.710879795,0
181_3-90_1,12,0,0.0,1.1653995319999997,0
181_3-96_1,7,0,0.0,1.3254253799999995,0
181_3-97_1,27,0,0.0,1.3575734609999994,0
181_3-9_2,2,0,0.0,1.886455992,0
182_1-20_1,4,0,0.0,2.248230948,0
182_1-326_1,8,0,0.0,1.58159078,0
182_1-32_1,16,0,0.0,2.144971744,0
182_1-334_1,4,0,0.0,1.665383044,0
182_1-338_1,16,0,0.0,1.6967523289999995,0
182_1-45_1,8,0,0.0,2.2372838769999994,0
182_1-48_2,12,0,0.0,2.168129253,0
182_1-66_5,24,0,0.0,1.7796314299999998,1
182_1-97_1,12,0,0.0,0.8464345459999998,0
183_1-228_2,2,0,0.0,0.7191591999999996,0
183_1-268_1,2,0,0.0,0.7137562019999995,0
183_1-282_1,2,0,0.0,1.296545747999999,1
183_1-283_1,12,0,0.0,1.228115565,0
183_1-297_1,6,0,0.0,0.5710771430000001,0
183_1-318_39,2,0,0.0,1.5454785009999996,0
183_1-326_1,10,0,0.0,1.5920091249999997,0
183_1-334_1,4,0,0.0,1.675801389,0
183_1-335_1,10,0,0.0,1.6730048919999996,0
183_1-48_2,2,0,0.0,2.1785475979999998,0
183_1-66_5,21,0,0.0,1.7900497749999995,1
183_1-96_1,8,0,0.0,0.8247048099999996,0
186_1-229_3,4,0,0.0,1.3694547039999994,0
186_1-233_3,1,0,0.0,1.3717873409999997,0
186_1-26_2,6,0,0.0,2.3007838449999998,0
186_1-283_1,1,0,0.0,0.583435084,0
186_1-32_1,5,0,0.0,2.1850465259999994,0
186_1-333_1,2,0,0.0,1.689439666,0
186_1-335_1,20,0,0.0,1.7026613289999994,0
186_1-338_1,11,0,0.0,1.736827111,0
186_1-44_3,5,0,0.0,2.197892346,0
186_1-45_1,3,0,0.0,2.2773586589999995,0
186_1-46_1,2,0,0.0,2.145982035,0
186_1-48_2,21,0,0.0,2.208204035,0
186_1-66_5,52,0,0.0,1.819706212,1
187_1-229_3,7,0,0.0,1.3693564849999995,1
187_1-233_3,4,0,0.0,1.3716891219999998,1
187_1-240_1,1,0,0.0,1.4113316299999994,1
187_1-264_1,1,0,0.0,0.3702025819999996,1
187_1-26_2,11,0,0.0,2.3006856259999995,1
187_1-26_3,8,0,0.0,2.2897925679999998,1
187_1-318_19,1,0,0.0,1.5719916819999995,1
187_1-318_38,1,0,0.0,1.5734149939999995,1
187_1-318_56,19,0,0.0,1.5719116569999998,1
187_1-325_1,1,0,0.0,1.6410532979999997,1
187_1-326_1,6,0,0.0,1.6215673429999995,1
187_1-32_1,4,0,0.0,2.1849483069999995,1
187_1-334_3,11,0,0.0,1.7125059709999997,1
187_1-335_1,51,0,0.0,1.7025631099999996,1
187_1-338_1,54,0,0.0,1.7367288919999997,1
187_1-37_1,1,0,0.0,2.19611524,1
187_1-39_5,2,0,0.0,2.194722893,1
187_1-42_2,3,0,0.0,2.185422539,1
187_1-44_1,1,0,0.0,2.197083687,1
187_1-44_3,3,0,0.0,2.1977941269999994,1
187_1-45_1,6,0,0.0,2.27726044,1
187_1-46_1,6,0,0.0,2.145883816,1
187_1-48_2,7,0,0.0,2.2081058159999998,1
187_1-66_5,29,0,0.0,1.8196079929999995,2
187_1-8_1,1,0,0.0,1.985238464,1
187_1-96_1,1,0,0.0,1.4933067559999995,1
190_1-229_3,6,0,0.0,1.3916268099999995,1
190_1-26_2,6,0,0.0,2.3229559509999995,1
190_1-283_1,24,0,0.0,0.6056071900000002,1
190_1-42_2,12,0,0.0,2.207692864,1
190_1-45_1,6,0,0.0,2.299530765,1
190_1-48_2,18,0,0.0,2.230376141,1
190_1-76_3,6,0,0.0,1.828050979,1
195_0-26_3,2,0,0.0,2.19571779,0
195_0-318_56,1,0,0.0,1.4778368789999998,0
195_0-334_3,1,0,0.0,1.618431193,0
195_0-335_1,2,0,0.0,1.6084883319999996,0
195_0-338_1,5,0,0.0,1.6426541139999995,0
195_0-36_1,1,0,0.0,2.1085040489999995,0
195_0-39_5,1,0,0.0,2.100648115,0
195_0-44_3,1,0,0.0,2.103719349,0
195_0-45_1,1,0,0.0,2.183185661999999,0
195_0-46_1,1,0,0.0,2.051809038,0
195_0-87_1,1,0,0.0,0.7730750399999997,0
196_1-229_3,4,0,0.0,0.788679914999999,1
196_1-318_54,2,0,0.0,1.5297928389999995,1
196_1-318_56,10,0,0.0,1.5274162909999998,1
196_1-326_1,2,0,0.0,1.5770719769999997,1
196_1-32_1,6,0,0.0,2.1404529409999995,1
196_1-330_1,6,0,0.0,1.6793924259999995,1
196_1-334_1,20,0,0.0,1.660864241,1
196_1-334_3,5,0,0.0,1.668010605,1
196_1-335_1,58,0,0.0,1.6580677439999996,1
196_1-338_1,30,0,0.0,1.6922335259999997,1
196_1-42_1,2,0,0.0,2.141719452,1
196_1-43_1,3,0,0.0,2.147516183,1
196_1-44_1,1,0,0.0,2.152588320999999,1
196_1-45_1,2,0,0.0,2.232765073999999,1
196_1-46_1,4,0,0.0,2.1013884499999995,1
196_1-48_2,5,0,0.0,2.16361045,1
196_1-62_1,1,0,0.0,1.753699872,2
196_1-66_3,4,0,0.0,1.7821548429999998,2
196_1-66_5,45,0,0.0,1.775112627,2
196_1-76_2,6,0,0.0,1.771486463,1
196_1-96_1,1,0,0.0,0.912630186,1
196_1-97_1,2,0,0.0,0.9447782669999998,1
196_1-99_2,10,0,0.0,0.7447187939999997,1
196_1-9_1,1,0,0.0,1.938753457,1
19_1-20_1,4,0,0.0,0.0556552860000003,0
19_1-23_1,2,0,0.0,0.1287028989999998,0
19_1-240_1,1,0,0.0,2.4612968269999995,0
19_1-26_2,4,0,0.0,0.141253491,0
19_1-26_3,4,0,0.0,0.1303604330000003,0
19_1-298_1,1,0,0.0,2.463292562,0
19_1-318_19,1,0,0.0,1.869562975,0
19_1-318_56,4,0,0.0,1.86948295,0
19_1-32_1,3,0,0.0,0.4791180259999996,0
19_1-335_1,93,0,0.0,2.000134403,0
19_1-338_1,27,0,0.0,2.034300185,0
19_1-37_1,1,0,0.0,0.4902849589999998,0
19_1-39_2,1,0,0.0,0.484129615,0
19_1-39_5,12,0,0.0,0.4888926119999999,0
19_1-40_1,2,0,0.0,0.4857035,0
19_1-42_2,10,4,0.4,0.4795922579999998,0
19_1-43_1,2,0,0.0,0.4861812680000001,0
19_1-44_1,1,0,0.0,0.4912534059999998,0
19_1-44_3,17,12,0.7058823529411765,0.491963846,0
19_1-45_1,30,5,0.16666666666666666,0.166652027,0
19_1-46_1,16,12,0.75,0.4400535350000001,0
19_1-47_1,4,4,1.0,0.44079317,0
19_1-48_2,9,8,0.8888888888888888,0.5022755349999999,0
19_1-4_3,4,0,0.0,1.0064083569999998,0
19_1-52_1,8,0,0.0,0.504351523,0
19_1-66_5,64,0,0.0,1.91293188,1
19_1-9_2,1,0,0.0,1.1550855709999994,0
200_1-20_1,1,0,0.0,2.173459789,1
200_1-228_2,1,0,0.0,0.7368322199999997,1
200_1-26_2,11,0,0.0,2.185937904,1
200_1-318_40,1,0,0.0,1.4576260459999997,1
200_1-318_48,2,0,0.0,1.4591080299999997,1
200_1-32_1,1,0,0.0,2.070200585,1
200_1-334_1,2,0,0.0,1.5906118850000002,1
200_1-335_1,7,0,0.0,1.587815388,1
200_1-338_1,6,0,0.0,1.6219811699999995,1
200_1-39_5,3,0,0.0,2.079975171,1
200_1-42_2,4,0,0.0,2.070674817,1
200_1-43_1,11,0,0.0,2.077263827,1
200_1-44_1,4,0,0.0,2.0823359649999995,1
200_1-44_3,11,0,0.0,2.083046405,1
200_1-45_1,4,0,0.0,2.1625127179999994,1
200_1-46_1,1,0,0.0,2.0311360939999994,1
200_1-47_2,2,0,0.0,2.035545609,1
200_1-48_2,6,0,0.0,2.093358094,1
200_1-66_5,9,0,0.0,1.7048602709999998,2
200_1-98_1,2,0,0.0,0.8695864169999994,1
200_1-99_2,2,0,0.0,0.6744664380000001,1
208_1-257_1,1,0,0.0,1.318756109,0
208_1-26_2,1,0,0.0,1.872468587,0
208_1-333_1,1,0,0.0,1.261124408,0
208_1-335_1,4,0,0.0,1.274346071,0
208_1-338_1,8,0,0.0,1.308511853,0
208_1-39_5,3,0,0.0,1.7665058539999996,0
208_1-45_1,1,0,0.0,1.849043401,0
208_1-46_1,1,0,0.0,1.7176667769999998,0
208_1-48_2,3,0,0.0,1.7798887769999996,0
208_1-66_5,5,0,0.0,1.3913909539999998,1
208_1-76_1,1,0,0.0,1.3871102250000005,0
208_1-76_3,1,0,0.0,1.377563615,0
208_1-97_1,2,0,0.0,1.6204715899999995,0
20_1-213_1,1,0,0.0,1.927566656,0
20_1-223_1,6,0,0.0,2.3313118579999994,0
20_1-229_3,16,0,0.0,2.418045311999999,0
20_1-233_3,8,0,0.0,2.4203779489999997,0
20_1-234_1,1,0,0.0,2.4135146619999994,0
20_1-234_3,5,0,0.0,2.420123444,0
20_1-238_1,12,0,0.0,2.400991806999999,0
20_1-238_3,12,0,0.0,2.3984889389999995,0
20_1-239_1,3,0,0.0,2.3984920789999995,0
20_1-240_1,1,0,0.0,2.4600204569999997,0
20_1-246_1,1,0,0.0,2.2850686559999995,1
20_1-24_2,3,0,0.0,0.135798898,0
20_1-252_1,3,0,0.0,2.138777708,0
20_1-257_1,7,0,0.0,2.2724281829999997,0
20_1-269_1,5,0,0.0,2.426143223999999,0
20_1-26_2,116,73,0.6293103448275862,0.1399771210000002,0
20_1-26_3,9,1,0.1111111111111111,0.129084063,0
20_1-283_1,19,0,0.0,2.3063626099999994,0
20_1-286_1,1,0,0.0,2.3317391249999995,1
20_1-297_1,2,0,0.0,2.248399558,0
20_1-298_1,68,0,0.0,2.462016192,0
20_1-29_1,3,0,0.0,0.4935915930000001,0
20_1-308_1,2,0,0.0,1.969247635,0
20_1-317_1,2,0,0.0,1.881088412,0
20_1-318_19,8,0,0.0,1.868286605,0
20_1-318_20,2,0,0.0,1.868113136,0
20_1-318_21,7,0,0.0,1.867562633,0
20_1-318_35,4,0,0.0,1.870370809,0
20_1-318_38,13,0,0.0,1.869709917,0
20_1-318_40,1,0,0.0,1.868668691,0
20_1-318_54,4,0,0.0,1.870583128,0
20_1-318_56,72,0,0.0,1.86820658,0
20_1-31_2,10,0,0.0,0.428164373,0
20_1-325_1,3,0,0.0,1.937348221,0
20_1-326_1,39,0,0.0,1.917862266,0
20_1-32_1,124,41,0.33064516129032256,0.4778416559999998,0
20_1-330_1,22,0,0.0,2.020182715,0
20_1-332_1,25,0,0.0,2.046795082,0
20_1-333_1,13,0,0.0,1.98563637,0
20_1-334_1,77,0,0.0,2.00165453,0
20_1-334_3,31,0,0.0,2.008800894,0
20_1-335_1,1148,0,0.0,1.998858033,0
20_1-336_1,22,0,0.0,2.016846581,0
20_1-338_1,601,0,0.0,2.033023815,0
20_1-34_1,12,3,0.25,0.51785009,0
20_1-36_1,7,1,0.14285714285714285,0.4954721759999998,0
20_1-37_1,7,0,0.0,0.4890085889999995,0
20_1-38_1,1,0,0.0,0.4748996970000001,0
20_1-39_2,22,5,0.22727272727272727,0.4828532449999998,0
20_1-39_3,2,0,0.0,0.4890603590000002,0
20_1-39_5,71,22,0.30985915492957744,0.4876162420000001,0
20_1-40_1,5,0,0.0,0.4844271299999998,0
20_1-42_1,2,2,1.0,0.4791081670000001,0
20_1-42_2,72,23,0.3194444444444444,0.478315888,0
20_1-43_1,40,19,0.475,0.4849048980000003,0
20_1-44_1,19,9,0.47368421052631576,0.4899770359999995,0
20_1-44_3,107,32,0.29906542056074764,0.4906874760000002,0
20_1-45_1,505,97,0.19207920792079208,0.1653756569999998,0
20_1-46_1,100,34,0.34,0.4387771649999998,0
20_1-47_2,2,0,0.0,0.4431866799999997,0
20_1-48_2,309,112,0.36245954692556637,0.5009991650000001,0
20_1-4_2,18,15,0.8333333333333334,1.0073753389999998,0
20_1-4_3,19,4,0.21052631578947367,1.0051319869999995,0
20_1-50_1,22,3,0.13636363636363635,0.4959620819999997,0
20_1-51_1,2,0,0.0,0.4985403119999998,0
20_1-52_1,8,4,0.5,0.5030751529999997,0
20_1-66_4,2,0,0.0,1.913137304,1
20_1-66_5,434,1,0.002304147465437788,1.91165551,1
20_1-69_3,6,0,0.0,1.910312152,1
20_1-76_2,10,0,0.0,1.908029346,0
20_1-76_3,1,0,0.0,1.897828171,0
20_1-90_1,16,0,0.0,2.3819697349999998,0
20_1-94_1,1,0,0.0,2.6219518559999995,0
20_1-96_1,26,0,0.0,2.541995583,0
20_1-97_1,126,0,0.0,2.574143664,0
20_1-9_2,28,24,0.8571428571428571,1.1538092009999996,0
210_1-26_2,3,0,0.0,2.1584428209999995,0
210_1-326_1,6,0,0.0,1.4793245379999995,0
210_1-32_1,6,0,0.0,2.042705502,0
210_1-335_1,67,0,0.0,1.5603203049999996,0
210_1-338_1,8,0,0.0,1.5944860869999995,0
210_1-42_2,5,0,0.0,2.043179734,0
210_1-44_3,8,0,0.0,2.055551322,0
210_1-45_1,3,0,0.0,2.135017634999999,0
210_1-46_1,6,0,0.0,2.003641011,0
210_1-48_2,6,0,0.0,2.065863011,0
210_1-66_5,34,0,0.0,1.677365188,1
210_1-96_1,2,0,0.0,1.277243941,0
213_1-318_38,1,0,0.0,1.212774139,0
213_1-318_56,1,0,0.0,1.211270802,0
213_1-335_1,3,0,0.0,1.3419222549999998,0
213_1-338_1,7,0,0.0,1.376088037,0
213_1-45_1,2,0,0.0,1.916619585,0
213_1-46_1,4,0,0.0,1.7852429609999998,0
213_1-66_5,2,0,0.0,1.4589671379999998,1
21_1-229_3,1,0,0.0,2.418486314999999,0
21_1-326_1,1,0,0.0,1.918303269,0
21_1-335_1,30,0,0.0,1.999299036,0
21_1-338_1,19,0,0.0,2.033464818,0
21_1-42_2,1,1,1.0,0.4787568910000002,0
21_1-43_1,1,1,1.0,0.4853459010000001,0
21_1-44_3,1,1,1.0,0.4911284789999999,0
21_1-45_1,2,2,1.0,0.1658166599999999,0
21_1-46_1,3,2,0.6666666666666666,0.4392181679999996,0
21_1-48_2,2,2,1.0,0.5014401679999998,0
21_1-66_5,1,0,0.0,1.912096513,1
223_1-228_2,1,0,0.0,0.5359594409999997,0
223_1-229_1,1,0,0.0,0.5171296719999998,0
223_1-229_3,18,0,0.0,0.5175547799999998,0
223_1-233_1,2,0,0.0,0.5186268749999998,0
223_1-233_3,1,0,0.0,0.5198874170000001,0
223_1-234_1,1,0,0.0,0.5130241299999998,0
223_1-234_2,10,0,0.0,0.5096695419999997,0
223_1-236_1,1,0,0.0,0.5101365200000001,0
223_1-240_1,5,0,0.0,0.5595299249999997,0
223_1-252_1,4,0,0.0,1.1331932279999997,0
223_1-268_1,4,0,0.0,0.5305564429999996,0
223_1-26_2,33,0,0.0,2.343789973,0
223_1-282_1,14,0,0.0,1.3692083129999992,1
223_1-283_1,112,0,0.0,1.30077813,0
223_1-312_1,1,0,0.0,1.6276831389999995,0
223_1-317_1,1,0,0.0,1.6278978359999996,0
223_1-318_21,2,0,0.0,1.6143720569999995,0
223_1-318_38,6,0,0.0,1.6165193409999996,0
223_1-318_54,20,0,0.0,1.6173925519999997,0
223_1-318_56,91,0,0.0,1.6150160039999997,0
223_1-326_1,21,0,0.0,1.6646716899999996,0
223_1-32_1,36,0,0.0,2.2280526539999994,0
223_1-330_1,24,0,0.0,1.766992139,0
223_1-332_1,2,0,0.0,1.7936045059999997,0
223_1-333_1,7,0,0.0,1.7324457939999995,0
223_1-334_1,13,0,0.0,1.7484639539999998,0
223_1-334_3,32,0,0.0,1.7556103179999991,0
223_1-335_1,735,0,0.0,1.7456674569999997,0
223_1-336_1,4,0,0.0,1.7636560049999994,0
223_1-337_1,350,0,0.0,1.7876579739999998,0
223_1-338_1,568,0,0.0,1.7798332389999996,0
223_1-34_1,1,0,0.0,2.1337150359999995,0
223_1-36_1,5,0,0.0,2.2456831739999994,0
223_1-37_1,8,2,0.25,2.239219587,0
223_1-39_2,1,0,0.0,2.233064243,0
223_1-39_5,19,0,0.0,2.237827239999999,0
223_1-41_1,42,0,0.0,2.242359929,0
223_1-42_2,26,0,0.0,2.228526886,0
223_1-43_1,16,0,0.0,2.2351158959999995,0
223_1-44_1,32,0,0.0,2.240188034,0
223_1-44_3,88,2,0.022727272727272728,2.2408984739999998,0
223_1-44_4,4,0,0.0,2.2494601999999992,0
223_1-44_5,1,0,0.0,2.243282215,0
223_1-45_1,190,1,0.005263157894736842,2.3203647869999995,0
223_1-46_1,80,5,0.0625,2.1889881629999994,0
223_1-47_2,2,0,0.0,2.193397678,0
223_1-48_2,141,0,0.0,2.251210162999999,0
223_1-4_1,1,0,0.0,2.131544909,0
223_1-50_1,4,0,0.0,2.24617308,0
223_1-51_1,6,0,0.0,2.2487513099999994,0
223_1-52_1,9,0,0.0,2.253286151,0
223_1-66_1,4,0,0.0,1.86494225,1
223_1-66_3,1,0,0.0,1.869754556,1
